Segundo,Bytes_Por_Segundo
10.227606953,1444
10.227720875,1444
10.228711592,1444
10.228861896,1444
10.229830167,1444
10.229959513,1444
10.230953765,1444
10.23108413,1444
10.232071838,1444
10.232203773,1444
10.233192482,1444
10.233327925,1444
10.234309009,1444
10.234410744,1444
10.235471232,1444
10.235573409,1444
10.236577874,1444
10.23667786,1444
10.237706177,1444
10.237815736,1444
10.238797198,1444
10.238964238,1444
10.239960229,1444
10.240060142,1444
10.241050418,1444
10.24116991,1444
10.24216648,1444
10.242313196,1444
10.24328449,1444
10.243405689,1444
10.24441261,1444
10.244511568,1444
10.245530491,1444
10.245639164,1444
10.246650818,1444
10.246720947,1444
10.247771698,1444
10.247883895,1444
10.248892931,1444
10.249066311,1444
10.25001541,1444
10.250141537,1444
10.251134974,1444
10.251187501,1444
10.252255359,1444
10.252358726,1444
10.253412155,1444
10.253530437,1444
10.254507528,1444
10.254642563,1444
10.255634546,1444
10.255745616,1444
10.256737777,1444
10.256844209,1444
10.257861751,1444
10.257970412,1444
10.258982561,1444
10.259081175,1444
10.260124969,1444
10.260203474,1444
10.261223315,1444
10.261328266,1444
10.262345313,1444
10.262444826,1444
10.263466767,1444
10.263573357,1444
10.264587795,1444
10.26470099,1444
10.265706545,1444
10.265812124,1444
10.266829628,1444
10.266939971,1444
10.267951107,1444
10.26804849,1444
10.269099373,1444
10.269188446,1444
10.270190291,1444
10.270316095,1444
10.271314753,1444
10.271412993,1444
10.272457646,1444
10.272561236,1444
10.273556836,1444
10.273609501,1444
10.274675367,1444
10.27478064,1444
10.275797833,1444
10.275900423,1444
10.276940324,1444
10.277046495,1444
10.278474686,1444
10.278571403,1444
10.27918258,1444
10.279281014,1444
10.280302422,1444
10.280411609,1444
10.281422234,1444
10.281520264,1444
10.282544537,1444
10.282645845,1444
10.283641356,1444
10.283738724,1444
10.284786445,1444
10.284878503,1444
10.285907395,1444
10.286029864,1444
10.287028536,1444
10.287136758,1444
10.288127688,1444
10.288255043,1444
10.289252244,1444
10.289380219,1444
10.290398628,1444
10.290501215,1444
10.291532419,1444
10.29164717,1444
10.292612866,1444
10.292711466,1444
10.293756549,1444
10.293849724,1444
10.294894267,1444
10.294960156,1444
10.295982612,1444
10.296128254,1444
10.297115328,1444
10.297212808,1444
10.298239164,1444
10.298342835,1444
10.299360703,1444
10.29946276,1444
10.300482108,1444
10.300580379,1444
10.301582396,1444
10.301685891,1444
10.30270446,1444
10.302803572,1444
10.303844563,1444
10.303970663,1444
10.304965394,1444
10.305066065,1444
10.306064394,1444
10.306160393,1444
10.307208567,1444
10.30730467,1444
10.308328752,1444
10.308427638,1444
10.309450383,1444
10.309533758,1444
10.310547196,1444
10.310643597,1444
10.31169149,1444
10.311792632,1444
10.312812518,1444
10.312908755,1444
10.313934556,1444
10.314034049,1444
10.315033564,1444
10.315131064,1444
10.316176726,1444
10.316278749,1444
10.317300426,1444
10.317419243,1444
10.318418325,1444
10.3185336,1444
10.319539939,1444
10.319695907,1444
10.32067686,1444
10.320838238,1444
10.321810433,1444
10.321910123,1444
10.32288494,1444
10.323005653,1444
10.324044067,1444
10.32414851,1444
10.325185612,1444
10.325239994,1444
10.326247247,1444
10.326299597,1444
10.327369124,1444
10.327421855,1444
10.328489462,1444
10.328538602,1444
10.32961013,1444
10.329654973,1444
10.330731151,1444
10.330780721,1444
10.331852276,1444
10.331896756,1444
10.332974697,1444
10.33302883,1444
10.334096194,1444
10.334196936,1444
10.335234545,1444
10.335287599,1444
10.336340134,1444
10.336410787,1444
10.337464934,1444
10.337539859,1444
10.338582653,1444
10.338678301,1444
10.33970195,1444
10.339785586,1444
10.340823589,1444
10.340920281,1444
10.341942464,1444
10.341993651,1444
10.343065631,1444
10.343147033,1444
10.344186725,1444
10.344256299,1444
10.3453055,1444
10.345395475,1444
10.346423586,1444
10.346497469,1444
10.347548695,1444
10.347618694,1444
10.348669964,1444
10.348728775,1444
10.34979791,1444
10.349909294,1444
10.350908356,1444
10.351016243,1444
10.352053622,1444
10.352151875,1444
10.353172419,1444
10.353265974,1444
10.354745173,1444
10.354848149,1444
10.355425408,1444
10.355533016,1444
10.356534506,1444
10.356627305,1444
10.357656314,1444
10.357753152,1444
10.358778266,1444
10.358882628,1444
10.359875487,1444
10.359972441,1444
10.36100034,1444
10.361136174,1444
10.36214793,1444
10.36225845,1444
10.363282633,1444
10.363394494,1444
10.364377031,1444
10.364467773,1444
10.365500439,1444
10.365609884,1444
10.366639451,1444
10.366713062,1444
10.367726622,1444
10.367786623,1444
10.368847242,1444
10.368940952,1444
10.369987519,1444
10.37007686,1444
10.371108781,1444
10.371180385,1444
10.372211761,1444
10.372295096,1444
10.373329134,1444
10.373425709,1444
10.374484106,1444
10.374586347,1444
10.375593508,1444
10.375686328,1444
10.376714704,1444
10.37680053,1444
10.377813204,1444
10.377907887,1444
10.378958018,1444
10.379079006,1444
10.380074345,1444
10.380172322,1444
10.381198317,1444
10.381289986,1444
10.382296423,1444
10.382389125,1444
10.383441759,1444
10.383541584,1444
10.38456231,1444
10.384651267,1444
10.385682392,1444
10.385768474,1444
10.386780533,1444
10.386848124,1444
10.387905793,1444
10.388023332,1444
10.389072312,1444
10.389168078,1444
10.390167328,1444
10.390260777,1444
10.391265358,1444
10.391362707,1444
10.392409497,1444
10.39249815,1444
10.393531368,1444
10.393648282,1444
10.394651808,1444
10.394787126,1444
10.395752757,1444
10.39589258,1444
10.396894596,1444
10.39701052,1444
10.3980325,1444
10.39811852,1444
10.399116763,1444
10.399240368,1444
10.400235679,1444
10.40032461,1444
10.401377329,1444
10.401470658,1444
10.402499177,1444
10.402594194,1444
10.403628937,1444
10.403725727,1444
10.404727657,1444
10.404821739,1444
10.405862482,1444
10.405959236,1444
10.406983553,1444
10.407056127,1444
10.408086892,1444
10.408188495,1444
10.409203207,1444
10.409296294,1444
10.410346182,1444
10.41043595,1444
10.411468588,1444
10.41156542,1444
10.412588771,1444
10.41267934,1444
10.413687247,1444
10.413785878,1444
10.414810523,1444
10.414930956,1444
10.415956512,1444
10.416075613,1444
10.417081972,1444
10.417113196,1444
10.418174005,1444
10.418266778,1444
10.41931476,1444
10.41941347,1444
10.42045957,1444
10.420613065,1444
10.421595916,1444
10.421707031,1444
10.422660507,1444
10.422759117,1444
10.4238013,1444
10.42391808,1444
10.424927595,1444
10.425038927,1444
10.426042426,1444
10.426158948,1444
10.427146763,1444
10.427232722,1444
10.428265597,1444
10.428363412,1444
10.429404162,1444
10.429507141,1444
10.430925151,1444
10.431028025,1444
10.431649346,1444
10.431722802,1444
10.432749589,1444
10.432842898,1444
10.433893557,1444
10.43400299,1444
10.435013846,1444
10.435093113,1444
10.436111842,1444
10.436214151,1444
10.437254616,1444
10.437348919,1444
10.438376695,1444
10.438476826,1444
10.439505625,1444
10.439585185,1444
10.440599162,1444
10.440752578,1444
10.441743429,1444
10.441840136,1444
10.442860172,1444
10.442962474,1444
10.443992016,1444
10.444102353,1444
10.445094169,1444
10.445187617,1444
10.446222098,1444
10.446325314,1444
10.447343713,1444
10.44742109,1444
10.448445854,1444
10.448541494,1444
10.449563488,1444
10.449665418,1444
10.450709255,1444
10.450798274,1444
10.451826723,1444
10.451925655,1444
10.452949692,1444
10.453070237,1444
10.454046293,1444
10.454183667,1444
10.455188915,1444
10.455327397,1444
10.456327663,1444
10.456413336,1444
10.457415457,1444
10.457533856,1444
10.458544127,1444
10.458612185,1444
10.459654772,1444
10.459723264,1444
10.460777694,1444
10.460871269,1444
10.461918427,1444
10.462006943,1444
10.463014609,1444
10.463088719,1444
10.464140545,1444
10.464236693,1444
10.46528144,1444
10.465374457,1444
10.466401368,1444
10.466496625,1444
10.467498866,1444
10.467593827,1444
10.468645479,1444
10.468744839,1444
10.469763417,1444
10.469865515,1444
10.470884481,1444
10.470980333,1444
10.471989898,1444
10.472120603,1444
10.4731094,1444
10.473198059,1444
10.474256529,1444
10.474365573,1444
10.475371733,1444
10.475474369,1444
10.476469446,1444
10.476567717,1444
10.477611209,1444
10.477705746,1444
10.478731037,1444
10.478831547,1444
10.479852558,1444
10.480021912,1444
10.480952389,1444
10.481045575,1444
10.482096146,1444
10.482230821,1444
10.483215435,1444
10.48335224,1444
10.484337577,1444
10.484452007,1444
10.485448652,1444
10.485535789,1444
10.486566955,1444
10.486684995,1444
10.487694628,1444
10.487773055,1444
10.488806599,1444
10.488904195,1444
10.489920148,1444
10.490014855,1444
10.491064342,1444
10.491161217,1444
10.492186471,1444
10.492285441,1444
10.493307048,1444
10.493397313,1444
10.494407586,1444
10.49451138,1444
10.495549748,1444
10.495646341,1444
10.496679553,1444
10.496772511,1444
10.497790478,1444
10.497878284,1444
10.498888705,1444
10.498943308,1444
10.500017984,1444
10.500116957,1444
10.501154196,1444
10.501246376,1444
10.502275565,1444
10.502366133,1444
10.503373537,1444
10.503470406,1444
10.504516567,1444
10.504608673,1444
10.505638376,1444
10.5057302,1444
10.507260441,1444
10.507361507,1444
10.507883443,1444
10.508000044,1444
10.509001326,1444
10.509093591,1444
10.510122233,1444
10.510221251,1444
10.511243768,1444
10.511332589,1444
10.512342482,1444
10.512437976,1444
10.51348559,1444
10.513585764,1444
10.514606429,1444
10.514737764,1444
10.515727575,1444
10.515848789,1444
10.516826857,1444
10.516899372,1444
10.517958875,1444
10.518070401,1444
10.519101289,1444
10.519187994,1444
10.520214133,1444
10.520350001,1444
10.521332399,1444
10.521421721,1444
10.522468124,1444
10.522636125,1444
10.523564454,1444
10.523697803,1444
10.524696645,1444
10.524810388,1444
10.525797615,1444
10.525922854,1444
10.52694664,1444
10.527040704,1444
10.528062742,1444
10.528158441,1444
10.529182603,1444
10.529280752,1444
10.530278513,1444
10.530367248,1444
10.53142246,1444
10.531519919,1444
10.532545852,1444
10.532650648,1444
10.533669224,1444
10.533756338,1444
10.534763267,1444
10.534873367,1444
10.535907706,1444
10.536044845,1444
10.537061665,1444
10.537152192,1444
10.538150256,1444
10.538236324,1444
10.539267473,1444
10.53933299,1444
10.540379806,1444
10.540483573,1444
10.541515029,1444
10.541619904,1444
10.542658054,1444
10.542811117,1444
10.54373774,1444
10.543858393,1444
10.544876006,1444
10.544960278,1444
10.545974484,1444
10.54607132,1444
10.547115709,1444
10.547267367,1444
10.54822878,1444
10.548331923,1444
10.549345729,1444
10.549479501,1444
10.550463834,1444
10.550571591,1444
10.551599746,1444
10.551769546,1444
10.552700449,1444
10.552822287,1444
10.553846695,1444
10.55396854,1444
10.55496282,1444
10.555100825,1444
10.556063201,1444
10.556181963,1444
10.557181265,1444
10.557308429,1444
10.558322372,1444
10.558422407,1444
10.559444632,1444
10.559563766,1444
10.560564484,1444
10.56068726,1444
10.561663386,1444
10.561774846,1444
10.562805361,1444
10.5629449,1444
10.563923742,1444
10.564050471,1444
10.565064446,1444
10.565176216,1444
10.56614812,1444
10.566252734,1444
10.567292548,1444
10.567395594,1444
10.568413421,1444
10.568524342,1444
10.569534312,1444
10.569642944,1444
10.570631201,1444
10.570724782,1444
10.571775136,1444
10.571891492,1444
10.572899709,1444
10.573006695,1444
10.574019347,1444
10.574087562,1444
10.575145483,1444
10.575271676,1444
10.576250416,1444
10.576347638,1444
10.577382459,1444
10.577503238,1444
10.578482304,1444
10.578632865,1444
10.579601175,1444
10.579771716,1444
10.580728233,1444
10.580848749,1444
10.58185135,1444
10.581995229,1444
10.583359414,1444
10.583461593,1444
10.584116306,1444
10.584218362,1444
10.585231281,1444
10.585364908,1444
10.586330414,1444
10.586431258,1444
10.587471553,1444
10.587590479,1444
10.58856966,1444
10.588671435,1444
10.589714602,1444
10.589812713,1444
10.590834256,1444
10.590948132,1444
10.591954748,1444
10.592033277,1444
10.593055373,1444
10.593180321,1444
10.594203728,1444
10.594327033,1444
10.595324615,1444
10.595458624,1444
10.596499056,1444
10.596573071,1444
10.597544499,1444
10.597648977,1444
10.59868362,1444
10.59878107,1444
10.599802454,1444
10.599925408,1444
10.600904653,1444
10.601083864,1444
10.60202517,1444
10.602147099,1444
10.603145507,1444
10.603271828,1444
10.604267648,1444
10.604393787,1444
10.605388308,1444
10.605493963,1444
10.606525313,1444
10.606623877,1444
10.607650576,1444
10.607780282,1444
10.608752638,1444
10.608875812,1444
10.609873318,1444
10.609983085,1444
10.610991374,1444
10.611117812,1444
10.612115323,1444
10.61220845,1444
10.613257448,1444
10.613392147,1444
10.61435631,1444
10.614490579,1444
10.615475179,1444
10.615590145,1444
10.616629666,1444
10.616743383,1444
10.617720799,1444
10.617830098,1444
10.618844263,1444
10.618983051,1444
10.619981092,1444
10.620086719,1444
10.621105482,1444
10.621203673,1444
10.622225263,1444
10.622323667,1444
10.623346648,1444
10.62343397,1444
10.624445262,1444
10.624564255,1444
10.625572791,1444
10.625694145,1444
10.626697019,1444
10.626786941,1444
10.627815046,1444
10.627912714,1444
10.628936076,1444
10.629062126,1444
10.630054393,1444
10.63015353,1444
10.631192859,1444
10.631322484,1444
10.632294815,1444
10.632432429,1444
10.633413242,1444
10.633539644,1444
10.63453522,1444
10.634635303,1444
10.635676545,1444
10.63575731,1444
10.636779307,1444
10.636904479,1444
10.63790194,1444
10.638027332,1444
10.63902498,1444
10.639152779,1444
10.640144039,1444
10.640249742,1444
10.641265568,1444
10.641366817,1444
10.642383298,1444
10.642497964,1444
10.643518861,1444
10.643624047,1444
10.644634069,1444
10.644741648,1444
10.645768404,1444
10.645907428,1444
10.646891887,1444
10.646950864,1444
10.647991962,1444
10.648151873,1444
10.649126648,1444
10.649254236,1444
10.65023135,1444
10.650375103,1444
10.651348411,1444
10.651422361,1444
10.652476252,1444
10.652576691,1444
10.653624456,1444
10.653729093,1444
10.654739596,1444
10.65483365,1444
10.655834616,1444
10.655891974,1444
10.656958844,1444
10.657063162,1444
10.658080454,1444
10.65818612,1444
10.659565792,1444
10.659633314,1444
10.660325042,1444
10.66042592,1444
10.661464495,1444
10.661565821,1444
10.662583392,1444
10.662704589,1444
10.663684503,1444
10.663822149,1444
10.664802857,1444
10.664904328,1444
10.665949641,1444
10.666071491,1444
10.667055898,1444
10.667145576,1444
10.668173086,1444
10.668281864,1444
10.669295541,1444
10.669393242,1444
10.670433336,1444
10.670534683,1444
10.671551525,1444
10.671608453,1444
10.67265432,1444
10.672811733,1444
10.673775831,1444
10.673830071,1444
10.674904054,1444
10.675052273,1444
10.676039301,1444
10.676150379,1444
10.677176777,1444
10.677300175,1444
10.678261516,1444
10.67838316,1444
10.679410815,1444
10.679517304,1444
10.680507646,1444
10.68061134,1444
10.681629353,1444
10.681733884,1444
10.682745344,1444
10.682876454,1444
10.68387027,1444
10.683955221,1444
10.684994542,1444
10.685092214,1444
10.686112637,1444
10.686216053,1444
10.687230933,1444
10.687333291,1444
10.68835653,1444
10.688466476,1444
10.689475682,1444
10.689581088,1444
10.690596634,1444
10.690698488,1444
10.691713716,1444
10.691765645,1444
10.69283981,1444
10.692943117,1444
10.693960961,1444
10.694062862,1444
10.695083109,1444
10.695154742,1444
10.696202491,1444
10.696309958,1444
10.697323728,1444
10.69742843,1444
10.698445393,1444
10.698558183,1444
10.699565821,1444
10.699610816,1444
10.700685557,1444
10.700789775,1444
10.701807437,1444
10.701910092,1444
10.702928467,1444
10.702984112,1444
10.704064046,1444
10.70417614,1444
10.705168472,1444
10.70527753,1444
10.706291202,1444
10.706416843,1444
10.707412834,1444
10.70753833,1444
10.708533507,1444
10.708692625,1444
10.709651646,1444
10.709761705,1444
10.710776504,1444
10.710893462,1444
10.711930448,1444
10.712068274,1444
10.713024419,1444
10.713134544,1444
10.714158382,1444
10.714275396,1444
10.715281683,1444
10.715385952,1444
10.716381594,1444
10.716487203,1444
10.717513695,1444
10.717620222,1444
10.71862043,1444
10.718719798,1444
10.719766213,1444
10.719844526,1444
10.720868706,1444
10.720976864,1444
10.72200994,1444
10.72211262,1444
10.723105637,1444
10.723204952,1444
10.724249802,1444
10.724353502,1444
10.725354804,1444
10.725477518,1444
10.726501067,1444
10.726649109,1444
10.72761217,1444
10.727694133,1444
10.72872609,1444
10.728821974,1444
10.729840629,1444
10.729947503,1444
10.730968097,1444
10.731081131,1444
10.732074363,1444
10.732138917,1444
10.733198361,1444
10.733304653,1444
10.734318397,1444
10.734419827,1444
10.735862491,1444
10.735913364,1444
10.736563982,1444
10.736703094,1444
10.737683374,1444
10.737833731,1444
10.738802567,1444
10.73893186,1444
10.739945162,1444
10.740134555,1444
10.741069994,1444
10.741171602,1444
10.74216891,1444
10.742263531,1444
10.743314975,1444
10.743439541,1444
10.744411179,1444
10.744521489,1444
10.745528426,1444
10.745641169,1444
10.746652369,1444
10.746761449,1444
10.747776054,1444
10.747828392,1444
10.748894452,1444
10.748939362,1444
10.750013097,1444
10.750113704,1444
10.751134482,1444
10.75123478,1444
10.752255548,1444
10.752363201,1444
10.753376262,1444
10.753478766,1444
10.754493628,1444
10.754591968,1444
10.755640889,1444
10.755746051,1444
10.756760577,1444
10.756860652,1444
10.757862475,1444
10.757956626,1444
10.758978469,1444
10.75908471,1444
10.76010363,1444
10.760173636,1444
10.761225212,1444
10.761333184,1444
10.762345367,1444
10.762442496,1444
10.763462429,1444
10.763562594,1444
10.764587437,1444
10.764717542,1444
10.765708415,1444
10.765841637,1444
10.766829197,1444
10.766987224,1444
10.767979313,1444
10.768120349,1444
10.769089417,1444
10.769195641,1444
10.77019342,1444
10.770296599,1444
10.771314823,1444
10.771417232,1444
10.772433154,1444
10.772528289,1444
10.773557448,1444
10.773647493,1444
10.774698162,1444
10.774800267,1444
10.77579897,1444
10.775865243,1444
10.776919692,1444
10.777024928,1444
10.778041306,1444
10.778142727,1444
10.779161621,1444
10.779265242,1444
10.780282546,1444
10.780381842,1444
10.781400316,1444
10.781499826,1444
10.78252443,1444
10.782628745,1444
10.783645584,1444
10.783749062,1444
10.784768504,1444
10.784866267,1444
10.785885474,1444
10.785994088,1444
10.787009838,1444
10.787117012,1444
10.788131162,1444
10.788226702,1444
10.789253559,1444
10.789341528,1444
10.790369436,1444
10.790474656,1444
10.791493752,1444
10.791592973,1444
10.792614419,1444
10.79271874,1444
10.793735735,1444
10.793861278,1444
10.794855993,1444
10.794956224,1444
10.795992685,1444
10.796113158,1444
10.797114304,1444
10.797219251,1444
10.798247637,1444
10.798346029,1444
10.799338783,1444
10.799462284,1444
10.800463852,1444
10.800563199,1444
10.801584493,1444
10.801688959,1444
10.802704345,1444
10.802820128,1444
10.803821984,1444
10.803892493,1444
10.804947621,1444
10.805046121,1444
10.806067496,1444
10.806165316,1444
10.807188566,1444
10.807287683,1444
10.808306535,1444
10.808404779,1444
10.80943074,1444
10.809540436,1444
10.810551306,1444
10.810655117,1444
10.812055508,1444
10.812116388,1444
10.81279515,1444
10.812889625,1444
10.813915531,1444
10.814031404,1444
10.815036467,1444
10.815144018,1444
10.8161585,1444
10.816220277,1444
10.817278251,1444
10.817330177,1444
10.818399328,1444
10.818507823,1444
10.819520702,1444
10.819627887,1444
10.820642614,1444
10.820731251,1444
10.82175942,1444
10.8218619,1444
10.822889623,1444
10.822978022,1444
10.824003403,1444
10.824064339,1444
10.825125413,1444
10.825225623,1444
10.826242266,1444
10.826382518,1444
10.827370464,1444
10.827477623,1444
10.828518542,1444
10.82869279,1444
10.82963994,1444
10.829751442,1444
10.830754501,1444
10.830851907,1444
10.83187941,1444
10.831969046,1444
10.832980229,1444
10.833103266,1444
10.834097462,1444
10.834243803,1444
10.835206979,1444
10.835305405,1444
10.836351902,1444
10.836467617,1444
10.83745418,1444
10.837672189,1444
10.838576297,1444
10.838666404,1444
10.839694851,1444
10.839798051,1444
10.840816582,1444
10.840943138,1444
10.841940577,1444
10.842042946,1444
10.843080976,1444
10.84318,1444
10.844178571,1444
